customer_id,first_name,last_name,email,phone,address,city,state,zip_code,date_of_birth,registration_date,customer_segment,credit_score,annual_income,is_active,created_at,updated_at
CUST_000756,John,Lopez,john.lopez453@outlook.com,+1-821-746-1482,2852 First St,Los Angeles,CA,24111,1967-04-12,2023-06-22,Standard,504,59250.64,False,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000757,Lisa,Hernandez,lisa.hernandez231@yahoo.com,+1-959-265-8111,8660 Oak St,Phoenix,AZ,21274,1955-05-20,2025-06-15,Premium,508,30816.86,True,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000758,Daniel,Smith,daniel.smith793@company.com,+1-781-659-2179,5583 Oak St,Philadelphia,PA,99438,1949-12-27,2022-08-18,VIP,494,170670.51,False,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000759,William,Garcia,william.garcia634@business.org,+1-341-920-2100,7191 Second St,Philadelphia,PA,91981,1973-11-11,2025-03-11,Premium,430,161917.79,False,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000760,Jane,Johnson,jane.johnson237@gmail.com,+1-815-653-6421,370 Oak St,San Diego,CA,47997,1985-01-19,2023-05-27,Basic,369,177677.44,True,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000761,David,Johnson,david.johnson590@yahoo.com,+1-730-725-9192,5116 Second St,Dallas,TX,91087,2002-07-10,2024-12-19,VIP,569,139315.6,True,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000762,Emily,Miller,emily.miller206@outlook.com,+1-983-160-3282,3347 Park St,Phoenix,AZ,53202,1948-02-04,2025-03-29,Standard,805,37759.58,True,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000763,Emily,Johnson,emily.johnson613@business.org,+1-282-664-8844,2122 First St,San Antonio,TX,15471,1998-04-09,2025-05-23,VIP,819,64417.88,False,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000764,Robert,Davis,robert.davis801@yahoo.com,+1-221-156-1431,3215 Park St,Phoenix,AZ,89709,1973-07-27,2025-06-27,VIP,353,92746.84,False,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000765,Mary,Williams,mary.williams719@company.com,+1-762-241-2893,7176 Main St,San Antonio,TX,90694,1974-08-13,2023-08-14,Standard,651,101391.85,True,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000766,Sarah,Brown,sarah.brown603@gmail.com,+1-432-522-9785,9307 Main St,Los Angeles,CA,11952,1985-03-08,2025-04-09,Premium,358,47175.28,True,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000767,David,Smith,david.smith359@business.org,+1-870-350-5790,2126 Park St,Philadelphia,PA,62142,1964-08-28,2024-11-26,Premium,378,68784.8,True,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000768,Lisa,Lopez,lisa.lopez920@yahoo.com,+1-654-830-5959,6012 Park St,Philadelphia,PA,48362,1948-12-18,2024-03-21,Basic,626,147110.05,True,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000769,John,Garcia,john.garcia723@business.org,+1-697-386-2285,3336 Oak St,San Antonio,TX,78287,1986-12-03,2023-11-18,Standard,425,90168.25,True,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000770,John,Brown,john.brown666@company.com,+1-316-121-9174,554 First St,San Diego,CA,46433,1954-10-31,2023-06-09,Basic,386,35451.01,False,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000771,Lisa,Smith,lisa.smith394@company.com,+1-245-329-4370,6215 Oak St,San Antonio,TX,96497,1968-12-06,2022-08-09,Premium,612,30478.57,False,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000772,Daniel,Smith,daniel.smith773@outlook.com,+1-468-929-4547,449 First St,San Jose,CA,91465,1968-08-30,2023-03-12,Premium,411,121826.48,False,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000773,Patricia,Rodriguez,patricia.rodriguez435@business.org,+1-936-681-9501,4262 Oak St,San Diego,CA,59976,1965-09-05,2024-04-03,Standard,315,74122.52,False,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000774,Jane,Brown,jane.brown303@outlook.com,+1-784-504-1632,4494 First St,Dallas,TX,45225,1948-06-18,2024-03-08,Premium,427,78706.65,False,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000775,Patricia,Jones,patricia.jones455@company.com,+1-217-550-1145,7643 Main St,Chicago,IL,57018,1964-07-10,2024-05-14,VIP,359,126424.81,True,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000776,David,Martinez,david.martinez322@gmail.com,+1-651-284-5227,4525 First St,Dallas,TX,74871,1996-03-11,2024-04-25,Standard,450,177466.86,True,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000777,Sarah,Johnson,sarah.johnson189@business.org,+1-650-693-6199,688 Park St,New York,NY,39878,2002-02-24,2024-02-20,Basic,316,143717.87,False,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000778,William,Lopez,william.lopez615@yahoo.com,+1-558-211-2269,8306 Second St,New York,NY,24835,1961-10-04,2025-02-26,Standard,508,82013.08,False,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000779,Patricia,Hernandez,patricia.hernandez74@company.com,+1-489-246-1404,5351 Park St,San Antonio,TX,57223,1977-07-21,2023-04-21,Basic,781,189933.92,False,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000780,Jennifer,Smith,jennifer.smith378@gmail.com,+1-497-253-1418,1741 Park St,Chicago,IL,37719,1979-07-08,2022-09-22,Basic,520,91296.95,True,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000781,James,Lopez,james.lopez391@gmail.com,+1-279-329-9249,9412 Elm St,Chicago,IL,81857,1970-02-05,2024-11-28,Premium,783,140359.61,False,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000782,Emily,Jones,emily.jones857@business.org,+1-500-349-6385,3983 First St,Houston,TX,40263,1966-09-17,2023-10-29,Premium,546,102876.31,False,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000783,Emily,Johnson,emily.johnson574@business.org,+1-278-470-8932,9916 Oak St,Philadelphia,PA,68847,1970-01-11,2024-04-20,Standard,850,67865.19,False,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000784,James,Martinez,james.martinez621@outlook.com,+1-493-449-6142,1933 Main St,Chicago,IL,63543,1969-10-31,2022-10-04,Standard,806,135710.21,True,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000785,Daniel,Williams,daniel.williams16@yahoo.com,+1-323-528-5315,9087 Elm St,San Diego,CA,71585,1998-07-18,2024-11-18,Premium,741,29188.01,True,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000786,Jane,Williams,jane.williams888@business.org,+1-597-532-6805,2089 Second St,Dallas,TX,82999,1985-12-11,2023-12-12,Premium,644,182049.61,False,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000787,Jennifer,Martinez,jennifer.martinez111@gmail.com,+1-275-856-6815,7355 Second St,San Jose,CA,92684,1967-04-04,2023-02-23,Basic,788,147519.9,True,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000788,Mary,Gonzalez,mary.gonzalez939@business.org,+1-285-255-1127,9725 Park St,San Jose,CA,58480,1947-02-23,2023-01-18,VIP,628,101752.73,False,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000789,Christopher,Johnson,christopher.johnson305@company.com,+1-549-149-9481,8605 Park St,Houston,TX,76614,1969-04-29,2023-12-28,Basic,693,80751.2,True,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000790,Michael,Smith,michael.smith441@business.org,+1-484-688-6150,1630 First St,Houston,TX,47328,1992-09-30,2024-12-04,Basic,580,110161.25,True,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000791,Daniel,Williams,daniel.williams962@outlook.com,+1-820-871-2738,3796 Elm St,Phoenix,AZ,46520,1994-12-15,2025-01-19,Standard,820,157101.33,True,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000792,Jennifer,Smith,jennifer.smith551@yahoo.com,+1-206-600-1422,6055 Oak St,Dallas,TX,46941,1956-05-13,2023-03-14,VIP,833,47081.27,False,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000793,David,Johnson,david.johnson456@company.com,+1-705-369-2423,2242 First St,Los Angeles,CA,97649,1997-02-26,2023-08-10,Premium,527,152288.28,False,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000794,Michael,Rodriguez,michael.rodriguez283@company.com,+1-845-853-9402,1214 Elm St,Philadelphia,PA,51262,2004-03-01,2023-02-28,Premium,833,80567.26,True,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000795,James,Hernandez,james.hernandez252@yahoo.com,+1-800-485-4607,3206 First St,New York,NY,71618,1994-01-07,2022-11-15,Standard,808,74454.94,True,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000796,James,Johnson,james.johnson878@yahoo.com,+1-203-544-2102,8040 Park St,Dallas,TX,90113,1988-11-23,2024-08-04,Premium,728,145396.79,False,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000797,James,Martinez,james.martinez654@outlook.com,+1-695-643-3950,4917 Oak St,Houston,TX,48288,1947-09-05,2022-11-14,VIP,701,129622.37,False,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000798,David,Johnson,david.johnson116@outlook.com,+1-629-557-6331,4054 Elm St,Houston,TX,65687,1997-03-19,2024-08-08,VIP,626,140607.25,False,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000799,Mary,Miller,mary.miller793@company.com,+1-700-715-7750,3848 Main St,Chicago,IL,48132,1983-07-27,2022-09-29,Standard,718,35640.57,False,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000800,David,Hernandez,david.hernandez422@company.com,+1-652-535-7531,4272 Main St,Philadelphia,PA,45168,1964-01-18,2024-05-12,Basic,346,78989.36,False,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000801,Sarah,Martinez,sarah.martinez549@yahoo.com,+1-998-740-2807,5402 Oak St,Chicago,IL,89293,1959-03-07,2025-06-24,Premium,688,40794.22,False,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000802,Daniel,Garcia,daniel.garcia65@gmail.com,+1-731-315-6932,8774 Oak St,Dallas,TX,30577,1959-07-19,2023-05-16,Standard,597,165224.94,False,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000803,Emily,Miller,emily.miller567@yahoo.com,+1-213-136-1328,8628 Main St,Houston,TX,75732,1971-11-27,2022-11-14,Premium,460,74540.7,True,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000804,Sarah,Hernandez,sarah.hernandez35@outlook.com,+1-967-226-7190,6566 Oak St,Houston,TX,45389,1999-12-27,2025-02-28,Premium,816,151369.75,False,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000805,John,Smith,john.smith620@yahoo.com,+1-297-853-7408,3184 Park St,Dallas,TX,50919,1978-07-25,2023-03-17,Premium,609,72958.7,True,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000806,Jane,Jones,jane.jones483@company.com,+1-498-539-2524,3642 Second St,San Jose,CA,83530,1982-08-13,2022-11-18,Basic,846,113653.86,False,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000807,John,Davis,john.davis975@outlook.com,+1-981-659-2774,7410 Oak St,San Antonio,TX,85743,2005-05-16,2023-05-13,Standard,757,89718.78,True,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000808,James,Jones,james.jones148@gmail.com,+1-297-674-3773,3403 Second St,Philadelphia,PA,87779,1985-03-07,2025-02-13,Standard,712,132885.48,False,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000809,William,Lopez,william.lopez779@yahoo.com,+1-260-885-9084,4130 Second St,San Jose,CA,50823,1977-04-17,2024-09-29,Premium,629,145574.58,False,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000810,Patricia,Smith,patricia.smith707@yahoo.com,+1-973-675-9007,8939 Second St,Phoenix,AZ,51027,1949-02-09,2024-04-08,Basic,772,149051.93,True,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000811,Daniel,Johnson,daniel.johnson717@gmail.com,+1-584-230-1223,2656 Park St,San Antonio,TX,25922,1992-09-11,2024-06-25,VIP,416,31835.84,False,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000812,Lisa,Williams,lisa.williams499@yahoo.com,+1-966-995-9963,6851 Second St,Dallas,TX,11213,1980-12-25,2024-12-06,VIP,601,150990.02,False,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000813,William,Garcia,william.garcia911@outlook.com,+1-777-765-3718,2319 First St,San Jose,CA,78583,1946-02-24,2024-06-11,Basic,831,130790.61,False,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000814,Lisa,Brown,lisa.brown950@yahoo.com,+1-368-636-8763,161 First St,Philadelphia,PA,64565,1991-07-12,2024-09-30,VIP,368,198829.31,True,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000815,David,Lopez,david.lopez205@gmail.com,+1-750-569-6423,1552 Main St,Houston,TX,91916,1965-07-22,2024-09-17,Premium,658,136360.12,True,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000816,Emily,Hernandez,emily.hernandez951@yahoo.com,+1-481-391-7982,9576 Elm St,New York,NY,50075,1974-08-28,2023-05-01,Basic,507,38558.32,True,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000817,Jane,Lopez,jane.lopez287@yahoo.com,+1-469-677-2676,2076 Park St,Houston,TX,86980,1949-10-03,2023-06-11,Basic,583,194165.31,False,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000818,Sarah,Williams,sarah.williams803@yahoo.com,+1-421-193-3400,2349 Oak St,New York,NY,72320,2007-08-01,2023-10-11,Premium,353,48970.61,False,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000819,Robert,Hernandez,robert.hernandez335@outlook.com,+1-712-878-2921,3945 Park St,San Diego,CA,61543,1973-10-03,2023-06-06,VIP,663,79558.32,False,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000820,William,Johnson,william.johnson863@yahoo.com,+1-370-748-5550,2342 Second St,San Jose,CA,83464,1967-12-26,2022-11-04,Basic,423,122633.39,False,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000821,James,Garcia,james.garcia26@outlook.com,+1-677-889-6668,6949 Oak St,Chicago,IL,90868,1957-05-20,2024-07-08,VIP,683,56325.98,True,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000822,Sarah,Davis,sarah.davis539@yahoo.com,+1-205-700-6085,5382 Main St,Philadelphia,PA,58348,1984-11-02,2022-10-09,Premium,579,30867.43,False,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000823,James,Davis,james.davis45@outlook.com,+1-480-740-1937,9375 Main St,San Antonio,TX,71709,1953-02-05,2023-01-16,VIP,477,107853.47,True,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000824,John,Garcia,john.garcia628@yahoo.com,+1-922-853-3898,2157 Main St,New York,NY,64994,1996-11-21,2025-04-11,VIP,363,79991.4,False,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000825,Patricia,Brown,patricia.brown756@gmail.com,+1-540-957-6185,2773 Park St,San Jose,CA,58005,1961-04-13,2025-07-05,VIP,726,171600.42,True,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000826,Jane,Brown,jane.brown152@outlook.com,+1-285-276-8264,730 First St,Dallas,TX,89761,1989-10-12,2022-10-03,VIP,477,136177.45,True,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000827,David,Jones,david.jones360@gmail.com,+1-549-577-2410,9277 Second St,Dallas,TX,21555,1997-03-05,2025-01-30,Standard,388,57490.31,True,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000828,Christopher,Williams,christopher.williams223@outlook.com,+1-671-183-5042,5043 Elm St,New York,NY,94189,1990-06-18,2024-11-05,Basic,354,91379.33,False,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000829,Michael,Jones,michael.jones579@outlook.com,+1-623-331-4084,4470 Oak St,Chicago,IL,33214,1981-02-22,2024-02-19,VIP,570,41172.11,False,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000830,Jennifer,Garcia,jennifer.garcia791@business.org,+1-660-949-3793,602 Park St,Philadelphia,PA,60551,1993-08-20,2024-05-29,VIP,655,138051.4,False,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000831,Sarah,Garcia,sarah.garcia565@outlook.com,+1-292-625-4452,4231 Oak St,Dallas,TX,71300,1984-03-15,2025-05-31,Premium,829,140208.13,True,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000832,Lisa,Williams,lisa.williams601@outlook.com,+1-581-677-7191,9641 Main St,San Diego,CA,52253,1998-03-22,2023-07-31,Premium,462,98746.36,False,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000833,Emily,Hernandez,emily.hernandez192@outlook.com,+1-513-266-8648,8959 Oak St,Los Angeles,CA,12850,1968-03-21,2023-01-12,VIP,708,107875.11,True,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000834,David,Lopez,david.lopez616@outlook.com,+1-694-794-7572,4919 Main St,Philadelphia,PA,40710,1962-02-14,2024-12-26,VIP,736,160462.68,False,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000835,Jennifer,Smith,jennifer.smith525@yahoo.com,+1-507-711-9586,3252 Park St,Chicago,IL,28290,1995-12-14,2023-09-21,Premium,392,79122.87,True,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000836,Christopher,Garcia,christopher.garcia406@yahoo.com,+1-671-100-3416,3284 Oak St,San Diego,CA,49489,1980-01-06,2025-02-20,Standard,541,175108.38,False,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000837,Jane,Lopez,jane.lopez158@business.org,+1-994-483-1081,7821 Oak St,Houston,TX,55182,1998-08-23,2022-12-13,VIP,517,184745.78,False,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000838,Patricia,Davis,patricia.davis782@gmail.com,+1-596-231-6215,2188 Second St,Houston,TX,52875,1982-03-14,2023-03-18,VIP,846,37539.94,False,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000839,James,Lopez,james.lopez28@yahoo.com,+1-823-282-4852,6048 First St,San Jose,CA,54544,1962-08-14,2025-07-31,VIP,379,137976.02,True,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000840,Lisa,Brown,lisa.brown217@outlook.com,+1-645-195-6563,6293 Elm St,New York,NY,33576,1969-05-31,2024-09-29,Basic,618,92692.72,False,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000841,John,Jones,john.jones184@yahoo.com,+1-607-798-9476,1744 Second St,San Antonio,TX,20831,1976-07-15,2025-01-08,VIP,312,53154.66,True,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000842,Jennifer,Rodriguez,jennifer.rodriguez703@company.com,+1-211-597-7581,6922 Main St,San Antonio,TX,49708,1969-06-24,2024-02-21,Premium,761,112860.78,False,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000843,Mary,Garcia,mary.garcia996@outlook.com,+1-314-904-3930,6948 Park St,Dallas,TX,60262,1947-01-27,2025-02-21,Standard,307,83995.25,False,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000844,Sarah,Rodriguez,sarah.rodriguez746@company.com,+1-645-149-8614,4616 Main St,San Jose,CA,25931,1963-09-06,2023-01-04,Basic,351,180604.04,False,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000845,David,Miller,david.miller692@outlook.com,+1-985-938-1385,8893 First St,Philadelphia,PA,33426,1981-04-19,2023-08-04,VIP,317,103184.78,False,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000846,James,Smith,james.smith115@outlook.com,+1-949-137-9704,6492 Oak St,San Jose,CA,32968,2000-01-24,2025-01-22,Standard,448,135761.0,False,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000847,Daniel,Jones,daniel.jones996@company.com,+1-905-732-4999,8578 Park St,Philadelphia,PA,70085,2003-12-17,2025-02-28,Basic,681,31700.29,True,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000848,Robert,Rodriguez,robert.rodriguez346@outlook.com,+1-632-510-1366,3014 Elm St,Los Angeles,CA,43666,1949-01-11,2025-02-22,VIP,419,163887.84,False,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000849,David,Martinez,david.martinez553@yahoo.com,+1-910-918-1800,6132 Park St,Dallas,TX,71986,1988-04-19,2023-02-21,Basic,490,73449.42,True,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000850,Jennifer,Miller,jennifer.miller695@outlook.com,+1-479-105-7671,3394 Main St,Chicago,IL,64306,1948-08-23,2024-11-11,Basic,573,105927.21,False,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000851,Jane,Brown,jane.brown19@outlook.com,+1-426-165-5715,9984 Second St,Houston,TX,87059,1969-11-09,2023-09-30,VIP,787,187727.72,True,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000852,Emily,Garcia,emily.garcia355@company.com,+1-355-573-9175,3452 Park St,Philadelphia,PA,32283,1947-03-25,2023-05-28,Basic,712,30646.64,True,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000853,James,Davis,james.davis354@gmail.com,+1-412-865-9676,6049 First St,Dallas,TX,48249,1979-04-26,2023-01-22,VIP,330,52282.59,True,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000854,Jennifer,Garcia,jennifer.garcia442@company.com,+1-983-123-5651,9117 Elm St,San Jose,CA,74324,1986-07-19,2023-06-27,Standard,687,131246.31,True,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000855,Jane,Miller,jane.miller217@gmail.com,+1-784-396-3926,2607 Elm St,Houston,TX,62575,1958-04-04,2023-04-20,Basic,522,98181.5,False,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000856,Emily,Gonzalez,emily.gonzalez646@gmail.com,+1-880-803-6206,8230 Park St,Philadelphia,PA,79796,1972-06-03,2024-04-29,VIP,806,157444.93,False,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000857,Patricia,Davis,patricia.davis947@yahoo.com,+1-609-395-1054,8728 First St,Chicago,IL,70820,1948-09-25,2024-08-16,Premium,692,126527.62,False,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000858,Robert,Miller,robert.miller652@gmail.com,+1-833-329-3270,9990 Park St,Houston,TX,75976,2000-05-19,2023-04-19,Premium,632,131717.19,True,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000859,Jennifer,Hernandez,jennifer.hernandez701@gmail.com,+1-579-123-7378,9045 Park St,San Diego,CA,35301,1993-02-15,2023-01-09,Basic,545,55661.92,True,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000860,Emily,Williams,emily.williams67@gmail.com,+1-411-691-8555,7524 Oak St,Phoenix,AZ,99610,1953-06-26,2023-02-07,Standard,481,195240.93,True,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000861,Christopher,Martinez,christopher.martinez894@yahoo.com,+1-450-573-2144,113 Elm St,Philadelphia,PA,14236,1946-06-02,2023-04-24,VIP,694,37313.98,False,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000862,David,Lopez,david.lopez124@business.org,+1-862-646-1388,7185 Second St,Dallas,TX,17836,1981-04-28,2023-05-11,Premium,672,94900.15,False,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000863,Robert,Gonzalez,robert.gonzalez107@yahoo.com,+1-468-876-2831,2769 First St,Los Angeles,CA,64118,1948-09-14,2023-09-08,Standard,548,164221.79,True,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000864,David,Johnson,david.johnson658@gmail.com,+1-669-826-9053,4010 First St,Philadelphia,PA,54884,1981-02-10,2023-02-05,Basic,761,147423.29,False,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000865,Jennifer,Smith,jennifer.smith152@business.org,+1-495-126-4621,6077 Park St,Chicago,IL,57542,1981-06-24,2023-11-14,Standard,612,108174.85,False,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000866,James,Jones,james.jones762@yahoo.com,+1-350-722-5789,6296 First St,Chicago,IL,93461,1987-02-27,2025-06-07,Standard,610,50963.59,True,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000867,David,Garcia,david.garcia764@business.org,+1-615-588-3791,5640 Elm St,Dallas,TX,30431,1954-12-06,2022-10-12,Basic,835,90513.45,False,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000868,James,Williams,james.williams494@yahoo.com,+1-695-488-1233,1061 First St,Dallas,TX,39468,1979-11-09,2024-06-07,Standard,453,73705.22,True,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000869,James,Brown,james.brown511@company.com,+1-783-753-1199,8588 Oak St,Philadelphia,PA,36546,1974-12-27,2025-05-28,VIP,401,191604.95,True,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000870,David,Rodriguez,david.rodriguez867@business.org,+1-281-917-1917,7318 Park St,Dallas,TX,78543,1985-05-11,2024-03-20,Basic,487,145697.33,True,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000871,Sarah,Lopez,sarah.lopez182@gmail.com,+1-823-372-5546,1497 Elm St,San Diego,CA,34905,2001-11-22,2024-11-05,Basic,362,61353.11,True,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000872,Jennifer,Gonzalez,jennifer.gonzalez489@company.com,+1-300-649-1836,5225 Elm St,San Jose,CA,19575,1989-12-25,2022-11-28,Premium,752,39592.59,True,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000873,Jane,Rodriguez,jane.rodriguez221@business.org,+1-698-407-1157,9531 Second St,San Jose,CA,24617,1967-11-23,2024-07-01,VIP,300,69055.86,False,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000874,Jennifer,Jones,jennifer.jones647@yahoo.com,+1-536-619-8918,8425 First St,San Diego,CA,94578,1980-09-21,2024-02-09,Standard,649,73175.46,False,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000875,James,Davis,james.davis775@yahoo.com,+1-699-106-6229,8349 Second St,Los Angeles,CA,74983,1992-12-20,2024-08-02,Premium,742,142770.83,True,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000876,Daniel,Davis,daniel.davis654@business.org,+1-387-298-2781,3798 Oak St,Philadelphia,PA,50265,1962-08-03,2023-11-17,Basic,843,107578.24,False,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000877,Daniel,Martinez,daniel.martinez585@yahoo.com,+1-531-260-4144,6492 Oak St,Houston,TX,30701,1952-11-13,2024-09-16,Basic,828,196702.02,False,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000878,Christopher,Lopez,christopher.lopez235@outlook.com,+1-683-976-5974,6076 Oak St,Phoenix,AZ,50138,1977-08-31,2023-08-10,Basic,760,78902.95,False,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000879,Christopher,Miller,christopher.miller781@company.com,+1-256-518-6793,2293 Second St,New York,NY,45940,2005-11-09,2024-06-15,Standard,562,76589.46,False,2025-08-04 19:19:11,2025-08-04 19:19:11
CUST_000880,John,Garcia,john.garcia810@company.com,+1-533-671-4267,3523 Park St,San Antonio,TX,75921,1968-02-14,2024-01-20,Premium,376,67549.12,False,2025-08-04 19:19:11,2025-08-04 19:19:11
