order_id,customer_id,product_id,employee_id,order_date,ship_date,quantity,unit_price,discount_percent,tax_amount,total_amount,order_status,shipping_address,payment_method,created_at,updated_at
ORD_00003883,CUST_000696,PROD_000021,EMP_000005,2024-06-12,2024-06-14,4,688.32,6.4,17.98,31.32,Delivered,8143 Oak St,Bank Transfer,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003884,CUST_000290,PROD_000113,EMP_000059,2024-03-06,2024-03-07,9,95.48,17.8,4.22,349.22,Processing,4454 Oak St,Credit Card,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003885,CUST_000150,PROD_000130,EMP_000185,2024-06-20,2024-06-30,6,733.06,22.4,27.46,298.94,Cancelled,5409 Oak St,Credit Card,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003886,CUST_000442,PROD_000135,EMP_000185,2023-09-28,2023-10-07,4,588.86,2.2,6.52,319.32,Processing,6185 Pine St,PayPal,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003887,CUST_000463,PROD_000060,EMP_000050,2024-02-10,2024-02-15,7,384.73,27.8,48.25,932.84,Delivered,8700 Oak St,Debit Card,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003888,CUST_000027,PROD_000190,EMP_000125,2025-06-09,2025-06-13,8,24.46,27.0,95.73,797.06,Shipped,7087 Pine St,Debit Card,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003889,CUST_000680,PROD_000088,EMP_000005,2024-03-02,2024-03-11,9,853.81,11.2,45.1,289.65,Returned,5523 Pine St,PayPal,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003890,CUST_000572,PROD_000063,EMP_000095,2025-02-17,2025-02-26,9,950.74,18.9,17.2,56.52,Shipped,3825 Main St,Credit Card,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003891,CUST_000795,PROD_000073,EMP_000176,2024-08-12,2024-08-20,10,652.14,7.9,51.09,515.94,Pending,1966 Main St,Bank Transfer,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003892,CUST_000933,PROD_000138,EMP_000008,2025-06-14,2025-06-22,6,792.73,28.2,99.98,237.04,Returned,9666 Main St,PayPal,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003893,CUST_000463,PROD_000196,EMP_000196,2024-07-15,2024-07-22,1,957.29,25.9,70.42,189.56,Pending,9667 Main St,Debit Card,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003894,CUST_000422,PROD_000193,EMP_000086,2023-11-26,2023-12-01,9,878.71,17.5,92.6,635.6,Returned,3543 Main St,Credit Card,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003895,CUST_000223,PROD_000106,EMP_000060,2024-07-24,2024-07-29,8,792.19,18.9,93.58,691.86,Delivered,8238 Oak St,PayPal,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003896,CUST_000668,PROD_000171,EMP_000142,2024-05-06,2024-05-07,6,633.88,24.1,31.0,354.55,Processing,9597 Oak St,PayPal,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003897,CUST_000191,PROD_000068,EMP_000149,2024-02-23,2024-02-25,5,550.9,16.8,25.89,576.09,Pending,8302 Main St,Debit Card,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003898,CUST_000794,PROD_000183,EMP_000011,2025-04-25,2025-05-01,9,889.92,11.7,52.06,809.49,Returned,4211 Pine St,Credit Card,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003899,CUST_000956,PROD_000072,EMP_000022,2024-01-19,2024-01-26,6,735.87,1.9,10.37,503.98,Cancelled,7415 Pine St,Credit Card,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003900,CUST_000335,PROD_000103,EMP_000106,2025-07-04,2025-07-08,3,417.44,5.3,27.66,225.93,Pending,2953 Pine St,Bank Transfer,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003901,CUST_000755,PROD_000107,EMP_000087,2024-01-26,2024-01-30,6,485.74,11.5,39.11,902.5,Delivered,461 Oak St,Debit Card,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003902,CUST_000114,PROD_000164,EMP_000174,2025-04-27,2025-04-30,5,328.32,12.9,35.79,281.98,Cancelled,9470 Main St,PayPal,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003903,CUST_000706,PROD_000182,EMP_000026,2024-11-05,2024-11-14,6,75.65,17.8,51.27,693.62,Delivered,6865 Oak St,Credit Card,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003904,CUST_000148,PROD_000057,EMP_000125,2024-02-27,2024-02-29,1,379.97,12.6,97.46,205.36,Returned,9947 Main St,Credit Card,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003905,CUST_000457,PROD_000182,EMP_000063,2024-10-24,2024-10-27,8,788.76,5.5,27.27,701.79,Delivered,5172 Main St,Credit Card,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003906,CUST_000437,PROD_000035,EMP_000089,2025-04-20,2025-04-30,7,919.79,18.4,74.47,989.99,Pending,8250 Pine St,Credit Card,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003907,CUST_000275,PROD_000172,EMP_000114,2025-04-04,2025-04-12,8,836.03,11.5,11.63,322.73,Processing,8579 Oak St,Bank Transfer,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003908,CUST_000667,PROD_000189,EMP_000119,2025-03-11,2025-03-20,7,881.67,3.3,51.85,578.01,Cancelled,2700 Main St,Debit Card,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003909,CUST_000733,PROD_000072,EMP_000198,2023-09-01,2023-09-06,1,838.96,13.0,71.35,54.99,Cancelled,3682 Pine St,Bank Transfer,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003910,CUST_000650,PROD_000164,EMP_000055,2024-10-19,2024-10-25,5,70.16,27.8,77.31,796.24,Cancelled,4755 Oak St,Credit Card,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003911,CUST_000626,PROD_000195,EMP_000093,2024-10-01,2024-10-06,10,187.39,14.9,92.61,673.03,Delivered,7394 Pine St,Debit Card,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003912,CUST_000420,PROD_000105,EMP_000144,2024-02-17,2024-02-26,2,318.75,10.3,64.54,757.43,Processing,5025 Oak St,Debit Card,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003913,CUST_000501,PROD_000053,EMP_000049,2025-01-08,2025-01-11,7,662.18,25.2,52.05,604.7,Shipped,5082 Pine St,Credit Card,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003914,CUST_000025,PROD_000134,EMP_000076,2025-03-07,2025-03-10,8,241.29,18.3,10.91,954.99,Pending,5172 Pine St,Bank Transfer,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003915,CUST_000722,PROD_000071,EMP_000183,2024-11-13,2024-11-22,3,567.96,13.0,80.57,22.48,Shipped,2429 Main St,Bank Transfer,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003916,CUST_000037,PROD_000031,EMP_000148,2025-07-06,2025-07-07,7,166.24,8.6,99.77,378.89,Pending,2066 Oak St,PayPal,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003917,CUST_000158,PROD_000065,EMP_000075,2024-06-14,2024-06-18,8,420.69,4.6,60.96,164.68,Pending,6945 Pine St,PayPal,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003918,CUST_000376,PROD_000107,EMP_000165,2024-11-10,2024-11-17,8,63.33,5.7,97.12,445.45,Pending,837 Main St,PayPal,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003919,CUST_000496,PROD_000199,EMP_000091,2024-07-26,2024-07-30,9,881.58,28.6,12.91,349.24,Returned,7424 Main St,PayPal,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003920,CUST_000211,PROD_000118,EMP_000024,2023-08-30,2023-09-01,8,650.55,2.2,67.63,876.75,Cancelled,5742 Main St,Bank Transfer,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003921,CUST_000110,PROD_000177,EMP_000017,2023-11-10,2023-11-18,9,90.06,16.8,80.17,916.88,Cancelled,1449 Pine St,Credit Card,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003922,CUST_000646,PROD_000110,EMP_000036,2024-02-09,2024-02-13,10,213.32,15.6,5.7,651.39,Pending,9422 Pine St,Bank Transfer,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003923,CUST_000353,PROD_000103,EMP_000046,2025-05-15,2025-05-17,1,953.34,24.9,25.84,492.31,Pending,9360 Pine St,Credit Card,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003924,CUST_000672,PROD_000085,EMP_000111,2024-05-16,2024-05-25,6,805.46,1.2,5.51,902.19,Pending,8879 Pine St,Credit Card,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003925,CUST_000434,PROD_000053,EMP_000151,2024-09-28,2024-09-30,1,150.3,25.8,63.34,181.61,Delivered,8296 Oak St,Bank Transfer,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003926,CUST_000434,PROD_000036,EMP_000061,2023-10-09,2023-10-11,5,476.98,30.0,97.16,399.83,Pending,6066 Pine St,Debit Card,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003927,CUST_000132,PROD_000104,EMP_000100,2023-11-03,2023-11-13,3,895.73,11.6,5.22,102.98,Processing,4737 Oak St,Credit Card,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003928,CUST_000733,PROD_000131,EMP_000128,2024-11-19,2024-11-26,4,40.81,21.1,50.05,999.62,Cancelled,1796 Oak St,Credit Card,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003929,CUST_000123,PROD_000151,EMP_000101,2025-01-09,2025-01-18,9,336.49,10.9,6.9,742.64,Cancelled,3059 Main St,Bank Transfer,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003930,CUST_000510,PROD_000188,EMP_000073,2024-11-21,2024-11-29,9,919.31,25.8,52.95,150.09,Shipped,2041 Main St,Bank Transfer,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003931,CUST_000116,PROD_000186,EMP_000056,2024-02-04,2024-02-08,10,129.23,14.7,19.77,138.83,Cancelled,2585 Main St,Debit Card,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003932,CUST_000188,PROD_000181,EMP_000180,2023-11-09,2023-11-17,6,313.12,23.3,88.18,477.55,Shipped,5225 Pine St,PayPal,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003933,CUST_000817,PROD_000086,EMP_000177,2025-07-07,2025-07-12,8,329.72,5.8,29.5,121.66,Processing,6898 Main St,Credit Card,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003934,CUST_000036,PROD_000041,EMP_000186,2024-04-02,2024-04-07,10,617.91,3.5,67.45,22.47,Delivered,1607 Pine St,Bank Transfer,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003935,CUST_000579,PROD_000108,EMP_000127,2024-02-24,2024-03-01,4,691.57,27.5,0.05,835.24,Shipped,4978 Pine St,Bank Transfer,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003936,CUST_000289,PROD_000036,EMP_000128,2023-11-21,2023-11-27,4,471.37,13.6,16.62,402.53,Returned,9429 Pine St,Debit Card,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003937,CUST_000151,PROD_000066,EMP_000080,2024-04-29,2024-05-04,10,949.85,21.7,12.04,918.25,Delivered,9693 Pine St,Credit Card,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003938,CUST_000665,PROD_000164,EMP_000062,2024-10-10,2024-10-17,10,170.56,26.3,6.01,105.43,Processing,5668 Main St,PayPal,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003939,CUST_000885,PROD_000080,EMP_000191,2024-12-05,2024-12-06,3,605.48,27.3,50.8,580.11,Processing,8317 Main St,Bank Transfer,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003940,CUST_000962,PROD_000112,EMP_000170,2025-07-12,2025-07-17,1,85.83,29.7,49.41,558.9,Delivered,8189 Main St,Debit Card,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003941,CUST_000857,PROD_000057,EMP_000126,2024-05-22,2024-05-29,10,135.08,11.9,0.63,722.95,Cancelled,9827 Main St,Debit Card,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003942,CUST_000559,PROD_000006,EMP_000076,2025-04-11,2025-04-16,8,613.02,29.6,32.76,799.35,Returned,5376 Oak St,PayPal,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003943,CUST_000280,PROD_000155,EMP_000004,2023-12-13,2023-12-20,1,250.09,9.9,63.35,996.37,Delivered,175 Pine St,Credit Card,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003944,CUST_000673,PROD_000093,EMP_000011,2025-07-16,2025-07-17,10,108.06,24.2,97.33,623.9,Shipped,4009 Pine St,Debit Card,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003945,CUST_000908,PROD_000025,EMP_000119,2024-01-12,2024-01-20,5,16.01,18.5,52.45,478.7,Delivered,5956 Main St,Debit Card,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003946,CUST_000803,PROD_000175,EMP_000185,2025-05-19,2025-05-21,6,740.15,8.7,94.45,750.44,Delivered,4899 Oak St,Debit Card,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003947,CUST_000657,PROD_000151,EMP_000136,2023-08-28,2023-08-31,9,539.2,11.6,78.99,467.22,Pending,665 Main St,Bank Transfer,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003948,CUST_000869,PROD_000027,EMP_000142,2024-11-18,2024-11-27,7,555.91,4.1,55.22,888.9,Delivered,5777 Pine St,Credit Card,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003949,CUST_000691,PROD_000139,EMP_000140,2023-12-11,2023-12-19,3,637.54,20.6,5.2,444.75,Returned,5686 Pine St,Bank Transfer,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003950,CUST_000097,PROD_000098,EMP_000082,2023-10-08,2023-10-17,5,109.27,24.0,83.57,46.64,Cancelled,3348 Oak St,Debit Card,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003951,CUST_000418,PROD_000075,EMP_000103,2025-07-12,2025-07-15,1,425.84,12.8,17.2,972.95,Processing,6828 Oak St,PayPal,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003952,CUST_000741,PROD_000008,EMP_000047,2025-05-11,2025-05-20,3,600.74,6.0,75.09,690.29,Processing,7137 Pine St,Debit Card,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003953,CUST_000056,PROD_000060,EMP_000020,2024-01-09,2024-01-15,2,631.95,4.8,74.34,322.26,Cancelled,1395 Main St,Bank Transfer,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003954,CUST_000179,PROD_000149,EMP_000166,2024-04-17,2024-04-20,6,473.54,5.9,23.41,421.24,Pending,2089 Oak St,Credit Card,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003955,CUST_000708,PROD_000057,EMP_000039,2024-09-04,2024-09-10,3,431.35,1.2,63.51,544.05,Pending,3034 Oak St,Credit Card,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003956,CUST_000218,PROD_000135,EMP_000135,2024-03-30,2024-04-08,1,935.01,2.3,14.18,96.43,Shipped,3258 Main St,Bank Transfer,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003957,CUST_000967,PROD_000033,EMP_000025,2024-08-10,2024-08-11,2,41.41,24.1,27.28,186.69,Pending,5702 Main St,Credit Card,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003958,CUST_000604,PROD_000148,EMP_000021,2025-06-29,2025-07-01,10,632.34,13.8,32.16,37.85,Shipped,2022 Oak St,Credit Card,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003959,CUST_000024,PROD_000171,EMP_000180,2024-09-07,2024-09-12,2,173.88,4.8,85.38,69.0,Pending,1861 Oak St,Bank Transfer,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003960,CUST_000062,PROD_000134,EMP_000047,2024-08-29,2024-09-05,8,804.05,5.9,5.5,490.17,Cancelled,136 Pine St,Credit Card,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003961,CUST_000620,PROD_000062,EMP_000127,2024-10-16,2024-10-18,10,102.3,8.3,11.08,131.04,Delivered,8816 Main St,Credit Card,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003962,CUST_000326,PROD_000193,EMP_000105,2024-03-15,2024-03-17,1,570.35,16.7,79.38,302.89,Returned,3923 Pine St,Credit Card,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003963,CUST_000479,PROD_000086,EMP_000059,2025-02-21,2025-02-28,3,308.15,26.0,61.41,621.49,Pending,5800 Oak St,Debit Card,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003964,CUST_000198,PROD_000188,EMP_000170,2023-09-04,2023-09-09,8,344.21,24.2,75.87,581.39,Pending,7931 Main St,Debit Card,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003965,CUST_000749,PROD_000108,EMP_000050,2024-08-04,2024-08-11,5,845.11,29.6,93.56,672.77,Cancelled,5417 Main St,Credit Card,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003966,CUST_000559,PROD_000096,EMP_000090,2025-04-23,2025-05-01,8,94.01,29.5,44.25,456.8,Delivered,6984 Pine St,Debit Card,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003967,CUST_000074,PROD_000015,EMP_000182,2024-04-18,2024-04-25,2,946.05,8.6,77.81,42.67,Pending,7746 Oak St,PayPal,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003968,CUST_000576,PROD_000100,EMP_000136,2024-12-07,2024-12-10,9,74.83,18.7,95.86,541.0,Pending,7651 Main St,Bank Transfer,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003969,CUST_000942,PROD_000110,EMP_000155,2025-04-06,2025-04-07,1,823.27,9.5,26.06,471.69,Shipped,996 Main St,Bank Transfer,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003970,CUST_000989,PROD_000135,EMP_000026,2024-10-03,2024-10-08,5,927.17,7.1,59.07,287.9,Returned,9866 Oak St,Bank Transfer,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003971,CUST_000179,PROD_000107,EMP_000198,2024-06-21,2024-06-25,10,894.88,2.9,96.45,527.08,Returned,3740 Main St,Debit Card,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003972,CUST_000287,PROD_000180,EMP_000158,2025-01-22,2025-01-27,2,325.65,10.1,18.03,743.48,Cancelled,2609 Pine St,Bank Transfer,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003973,CUST_000695,PROD_000117,EMP_000023,2024-04-08,2024-04-12,6,538.05,18.1,82.7,417.48,Delivered,383 Oak St,Credit Card,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003974,CUST_000107,PROD_000030,EMP_000063,2025-01-06,2025-01-14,9,450.42,24.0,54.1,661.85,Delivered,8594 Main St,Debit Card,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003975,CUST_000875,PROD_000062,EMP_000015,2023-12-27,2024-01-06,1,923.41,13.5,47.2,820.98,Cancelled,4896 Oak St,Credit Card,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003976,CUST_000657,PROD_000002,EMP_000107,2023-11-22,2023-11-25,6,35.68,29.9,27.19,707.74,Returned,6469 Oak St,PayPal,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003977,CUST_000427,PROD_000133,EMP_000146,2025-08-02,2025-08-03,3,816.33,22.2,73.41,863.03,Cancelled,9783 Pine St,Debit Card,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003978,CUST_000654,PROD_000144,EMP_000068,2024-04-19,2024-04-20,8,662.34,7.9,11.5,36.55,Shipped,1977 Pine St,Credit Card,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003979,CUST_000459,PROD_000035,EMP_000049,2024-03-14,2024-03-22,10,636.77,22.8,3.22,847.41,Shipped,3676 Oak St,Credit Card,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003980,CUST_000692,PROD_000152,EMP_000042,2025-04-07,2025-04-13,2,849.45,15.8,42.75,453.62,Shipped,8655 Pine St,PayPal,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003981,CUST_000175,PROD_000053,EMP_000022,2025-06-18,2025-06-22,8,970.53,22.6,72.99,712.31,Delivered,1971 Pine St,Bank Transfer,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003982,CUST_000054,PROD_000056,EMP_000122,2024-08-02,2024-08-04,6,966.5,21.2,3.1,489.37,Cancelled,8437 Oak St,Debit Card,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003983,CUST_000551,PROD_000038,EMP_000015,2024-05-14,2024-05-16,3,44.07,21.5,78.87,116.46,Shipped,2348 Pine St,Debit Card,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003984,CUST_000496,PROD_000169,EMP_000174,2025-06-15,2025-06-22,8,576.83,21.4,49.24,682.5,Pending,8284 Pine St,Bank Transfer,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003985,CUST_000377,PROD_000005,EMP_000007,2025-03-12,2025-03-19,10,471.57,12.7,93.82,519.56,Returned,9549 Pine St,Debit Card,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003986,CUST_000216,PROD_000031,EMP_000162,2023-09-29,2023-10-05,2,118.98,26.3,99.67,562.17,Delivered,8398 Oak St,Credit Card,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003987,CUST_000338,PROD_000118,EMP_000019,2024-12-13,2024-12-23,1,595.1,5.9,77.09,431.04,Pending,7930 Pine St,PayPal,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003988,CUST_000520,PROD_000022,EMP_000135,2024-03-02,2024-03-11,4,805.42,25.0,97.77,426.74,Returned,7384 Oak St,Debit Card,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003989,CUST_000350,PROD_000177,EMP_000015,2024-08-05,2024-08-13,6,545.42,17.2,60.94,804.76,Delivered,8776 Oak St,Bank Transfer,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003990,CUST_000974,PROD_000015,EMP_000141,2024-11-04,2024-11-08,5,931.78,8.2,20.71,70.81,Cancelled,8552 Pine St,PayPal,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003991,CUST_000609,PROD_000022,EMP_000015,2023-12-05,2023-12-14,8,458.01,14.7,82.93,384.13,Returned,4047 Pine St,Bank Transfer,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003992,CUST_000002,PROD_000050,EMP_000190,2023-12-17,2023-12-26,2,543.57,22.8,20.19,70.39,Delivered,3341 Main St,Bank Transfer,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003993,CUST_000910,PROD_000075,EMP_000060,2024-09-01,2024-09-09,1,114.48,4.0,39.37,598.98,Processing,8603 Main St,Bank Transfer,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003994,CUST_000140,PROD_000035,EMP_000068,2023-10-10,2023-10-20,8,413.4,28.6,77.95,226.91,Cancelled,8101 Pine St,Bank Transfer,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003995,CUST_000099,PROD_000057,EMP_000027,2025-06-20,2025-06-21,10,537.89,12.8,26.11,205.34,Pending,5146 Pine St,Credit Card,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003996,CUST_000968,PROD_000036,EMP_000198,2024-01-23,2024-01-30,6,143.1,26.0,11.69,19.24,Cancelled,4259 Pine St,Bank Transfer,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003997,CUST_000366,PROD_000107,EMP_000094,2024-05-14,2024-05-23,5,42.17,5.5,71.39,936.8,Pending,1019 Oak St,Bank Transfer,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003998,CUST_000598,PROD_000116,EMP_000050,2024-11-03,2024-11-10,5,369.48,14.9,7.37,825.18,Returned,2651 Pine St,Bank Transfer,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00003999,CUST_000656,PROD_000078,EMP_000020,2024-05-18,2024-05-24,6,479.44,26.0,74.23,672.49,Pending,4064 Oak St,Credit Card,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00004000,CUST_000597,PROD_000097,EMP_000135,2024-11-23,2024-11-27,10,872.46,26.6,16.88,801.32,Processing,9450 Pine St,Bank Transfer,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00004001,CUST_000743,PROD_000046,EMP_000046,2024-03-24,2024-03-25,8,811.79,2.5,92.12,85.98,Shipped,455 Main St,Debit Card,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00004002,CUST_000417,PROD_000106,EMP_000133,2025-01-22,2025-02-01,5,820.95,8.6,14.08,564.93,Delivered,7793 Pine St,PayPal,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00004003,CUST_000503,PROD_000049,EMP_000044,2024-10-04,2024-10-09,6,457.02,28.5,57.23,336.9,Shipped,4445 Main St,Bank Transfer,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00004004,CUST_000260,PROD_000122,EMP_000041,2024-01-28,2024-02-05,7,52.04,2.1,73.11,900.7,Pending,7835 Pine St,Credit Card,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00004005,CUST_000093,PROD_000099,EMP_000150,2024-03-24,2024-04-03,5,278.96,5.6,94.55,196.28,Delivered,3493 Oak St,PayPal,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00004006,CUST_000042,PROD_000003,EMP_000080,2024-03-17,2024-03-20,10,684.81,28.6,96.86,940.19,Returned,4443 Pine St,Credit Card,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00004007,CUST_000051,PROD_000010,EMP_000113,2025-02-15,2025-02-19,2,389.03,1.3,4.37,793.94,Processing,4424 Oak St,Debit Card,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00004008,CUST_000650,PROD_000154,EMP_000122,2023-11-09,2023-11-17,7,696.54,29.0,19.8,940.84,Cancelled,9282 Main St,Debit Card,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00004009,CUST_000104,PROD_000142,EMP_000123,2023-12-21,2023-12-27,10,577.91,10.9,52.94,941.96,Cancelled,5077 Main St,Debit Card,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00004010,CUST_000428,PROD_000076,EMP_000175,2024-10-25,2024-10-27,2,868.7,15.7,84.1,728.14,Delivered,7403 Oak St,Credit Card,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00004011,CUST_000110,PROD_000193,EMP_000109,2024-05-28,2024-06-07,4,544.48,8.0,23.85,82.21,Returned,6494 Oak St,Bank Transfer,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00004012,CUST_000953,PROD_000176,EMP_000113,2025-07-30,2025-08-02,2,566.43,1.1,12.77,399.37,Delivered,4066 Pine St,Credit Card,2025-08-04 19:19:11,2025-08-04 19:19:11
ORD_00004013,CUST_000289,PROD_000100,EMP_000074,2024-08-17,2024-08-27,9,973.41,29.7,61.48,757.75,Delivered,5689 Oak St,PayPal,2025-08-04 19:19:11,2025-08-04 19:19:11
